,AAPL,NVDA,MSFT,AMZN,META,GOOGL,GOOG,AVGO,TSLA,LLY,JPM,UNH,XOM,V,MA,PG,COST,HD,JNJ,ABBV,WMT,NFLX,CRM,BAC,ORCL,MRK,KO,CVX,AMD,PEP,LIN,CSCO,WFC,ACN,ADBE,TMO,MCD,PM,ABT,NOW,GE,IBM,TXN,QCOM,CAT,ISRG,VZ,INTU,DIS
2024-02-08 00:00:00-05:00,187.6081085205078,69.62605285644531,411.8590393066406,169.83999633789062,468.5891418457031,145.54959106445312,146.85934448242188,126.11882019042969,189.55999755859375,732.1201171875,171.77598571777344,514.0366821289062,101.3665771484375,274.71966552734375,456.34259033203125,155.76406860351562,721.9716796875,356.8937072753906,152.81687927246094,170.23696899414062,55.91158676147461,558.530029296875,290.65966796875,32.477760314941406,115.71701049804688,124.23258972167969,58.4971923828125,149.2036895751953,169.35000610351562,169.88990783691406,410.2519226074219,48.75178527832031,47.70915603637695,363.9745178222656,615.8599853515625,549.8035888671875,286.7374572753906,85.70252990722656,110.76274871826172,799.4099731445312,110.42586517333984,180.96510314941406,158.0347442626953,146.0745086669922,318.38531494140625,386.94000244140625,38.04767608642578,650.1671142578125,110.0323715209961
2024-02-09 00:00:00-05:00,188.37615966796875,72.11752319335938,418.2640380859375,174.4499969482422,466.7048034667969,148.63197326660156,149.85198974609375,126.97757720947266,193.57000732421875,736.578369140625,171.98233032226562,512.1883544921875,99.22166442871094,275.3671569824219,455.9641418457031,154.56619262695312,721.2140502929688,356.33441162109375,153.16864013671875,169.54547119140625,55.881874084472656,561.3200073242188,290.01251220703125,32.42873001098633,115.6773452758789,123.09437561035156,58.23320770263672,146.2788848876953,172.47999572753906,163.85067749023438,415.62286376953125,48.927467346191406,47.42300033569336,367.1255187988281,627.2100219726562,549.6638793945312,284.3211975097656,85.80844116210938,110.15193939208984,812.9400024414062,110.60851287841797,182.9086456298828,160.1949920654297,148.8544464111328,313.5996398925781,388.2200012207031,37.866546630859375,655.2344360351562,107.89224243164062
2024-02-12 00:00:00-05:00,186.680419921875,72.23249816894531,413.0028381347656,172.33999633789062,467.492431640625,147.16558837890625,148.36563110351562,125.15321350097656,188.1300048828125,733.6924438476562,172.74884033203125,511.61517333984375,100.58660888671875,274.0124206542969,456.7906494140625,154.26181030273438,720.2269897460938,358.59130859375,154.2336883544922,168.56178283691406,56.21859359741211,557.8499755859375,286.05010986328125,32.96806716918945,114.88394165039062,122.98643493652344,58.37008285522461,147.28610229492188,171.91000366210938,166.7237091064453,415.8111572265625,48.79082489013672,48.27159881591797,362.93731689453125,611.8400268554688,545.781494140625,284.291748046875,86.6557388305664,110.86126708984375,787.3499755859375,111.31529998779297,182.7319793701172,158.89292907714844,150.92462158203125,318.0194396972656,382.1300048828125,38.22881317138672,654.0697021484375,108.7881088256836
2024-02-13 00:00:00-05:00,184.57571411132812,72.11251831054688,404.1114196777344,168.63999938964844,458.73876953125,144.781494140625,146.01141357421875,123.8324203491211,184.02000427246094,739.3748168945312,171.2453155517578,510.83428955078125,99.72066497802734,274.7495422363281,458.5333251953125,153.43704223632812,712.0916748046875,350.8787841796875,152.88528442382812,168.7760467529297,55.835662841796875,554.52001953125,279.9073791503906,32.11493682861328,112.74178314208984,123.07474517822266,58.02787780761719,145.85276794433594,171.5399932861328,165.0331268310547,412.4815368652344,48.44921875,47.600616455078125,358.37384033203125,601.8900146484375,537.5377807617188,282.003173828125,85.87584686279297,109.68890380859375,773.760009765625,112.5859375,180.3172607421875,154.72036743164062,147.9080810546875,309.3280944824219,378.8900146484375,38.25741195678711,635.4527587890625,109.9527359008789
2024-02-14 00:00:00-05:00,183.6879425048828,73.88414764404297,408.0173034667969,170.97999572753906,471.8592834472656,145.5795135498047,146.779541015625,124.87818145751953,188.7100067138672,754.9664306640625,172.9846954345703,510.92327880859375,99.22865295410156,276.4928283691406,463.24359130859375,152.8086395263672,719.9976806640625,351.50677490234375,152.17202758789062,169.87660217285156,55.65739822387695,579.3300170898438,287.87200927734375,32.48756790161133,113.3169937133789,123.45742797851562,57.96921920776367,146.24981689453125,178.6999969482422,163.70408630371094,414.612060546875,49.07386779785156,47.88676834106445,366.4439392089844,604.6599731445312,547.1887817382812,283.0443420410156,85.90472412109375,110.39823150634766,792.0,116.34223937988281,180.18966674804688,155.7265167236328,151.752685546875,313.1546630859375,381.760009765625,38.27648162841797,654.2091064453125,111.04768371582031
2024-02-15 00:00:00-05:00,183.398681640625,72.64241027832031,405.09783935546875,169.8000030517578,482.5770263671875,142.4173583984375,143.58738708496094,125.16014099121094,200.4499969482422,755.43505859375,176.7582550048828,514.8174438476562,102.07247924804688,279.8996887207031,469.3080749511719,154.1636199951172,722.3206787109375,354.30328369140625,154.3020782470703,171.99008178710938,55.88517379760742,593.4600219726562,290.6496887207031,33.40934371948242,111.84920501708984,124.16390991210938,58.0767707824707,151.223388671875,176.75999450683594,164.03634643554688,424.80889892578125,47.88313674926758,51.35024642944336,366.96746826171875,590.4400024414062,547.4882202148438,286.668701171875,85.67363739013672,111.95480346679688,780.0,117.8272933959961,183.4288787841797,158.52796936035156,153.76368713378906,319.4432678222656,380.1700134277344,38.69594955444336,661.3273315429688,111.93359375
2024-02-16 00:00:00-05:00,181.85255432128906,72.59741973876953,402.6068420410156,169.50999450683594,471.899169921875,140.17291259765625,141.41270446777344,123.22199249267578,199.9499969482422,779.6398315429688,175.9327850341797,515.4796142578125,102.07247924804688,277.48895263671875,466.1712646484375,154.65455627441406,721.80224609375,355.5494689941406,154.12484741210938,172.8666534423828,56.238399505615234,583.9500122070312,288.43951416015625,33.428951263427734,110.3913345336914,125.39043426513672,58.06698989868164,151.38983154296875,173.8699951171875,162.5314178466797,427.7223205566406,47.27800750732422,51.22196960449219,364.9622802734375,546.6599731445312,546.7596435546875,286.8258361816406,86.31874084472656,112.31932067871094,765.0,118.45466613769531,184.18472290039062,158.2024383544922,150.52044677734375,318.2962951660156,378.6300048828125,38.60061264038086,652.8251953125,111.0875015258789
2024-02-20 00:00:00-05:00,181.1044464111328,69.43709564208984,401.3414001464844,167.0800018310547,470.3338928222656,140.77142333984375,141.8516387939453,121.34915161132812,193.75999450683594,753.321533203125,176.6206817626953,514.9953002929688,101.10813903808594,274.09210205078125,449.85980224609375,155.63641357421875,723.4970703125,355.76531982421875,155.41456604003906,171.17196655273438,58.05403137207031,575.1300048828125,285.124267578125,33.301475524902344,107.55494689941406,124.97832489013672,59.347808837890625,150.7730255126953,165.69000244140625,164.808349609375,432.0130920410156,47.12184143066406,51.083824157714844,358.5121154785156,541.9099731445312,547.05908203125,287.44464111328125,86.30911254882812,114.91031646728516,752.8400268554688,118.02583312988281,180.0620574951172,160.5303955078125,149.8008270263672,310.218017578125,377.6400146484375,38.61014938354492,643.0389404296875,108.93742370605469
2024-02-21 00:00:00-05:00,181.862548828125,67.45752716064453,400.73358154296875,168.58999633789062,467.1201477050781,142.19790649414062,143.48760986328125,121.43819427490234,194.77000427246094,743.6017456054688,177.77044677734375,515.8947143554688,103.1745834350586,275.6958923339844,457.12921142578125,157.49215698242188,720.8351440429688,357.29608154296875,156.22186279296875,170.57786560058594,57.34098434448242,573.3499755859375,282.2967834472656,33.04651641845703,107.26734161376953,125.7142333984375,59.87578201293945,152.18284606933594,164.2899932861328,164.98426818847656,435.4814147949219,47.317047119140625,51.96202850341797,356.4970397949219,538.52001953125,551.7597045898438,288.6822204589844,87.20455932617188,116.12207794189453,747.9400024414062,118.38319396972656,176.3909149169922,161.85218811035156,149.85009765625,313.5798645019531,380.2300109863281,39.18214797973633,635.4329223632812,107.17554473876953
2024-02-22 00:00:00-05:00,183.90737915039062,78.52114868164062,410.1695251464844,174.5800018310547,485.1849670410156,143.7340850830078,144.96400451660156,129.10073852539062,197.41000366210938,767.25830078125,179.9029083251953,520.3720092773438,103.08602142333984,282.6590270996094,469.5869140625,157.64926147460938,732.1807861328125,364.3706970214844,157.9644317626953,172.1459197998047,57.905479431152344,588.469970703125,292.3521423339844,32.9582633972168,110.09381866455078,126.83283233642578,59.78778839111328,152.1730499267578,181.86000061035156,164.41746520996094,442.98291015625,47.40489196777344,52.662620544433594,366.7698974609375,537.5700073242188,559.3846435546875,290.6564636230469,87.80152130126953,117.25502014160156,769.2100219726562,120.44796752929688,180.81788635253906,163.18385314941406,152.55117797851562,318.4742736816406,389.0799865722656,38.82941436767578,654.9955444335938,107.14568328857422
2024-02-23 00:00:00-05:00,182.0620574951172,78.80007934570312,408.8642578125,174.99000549316406,483.08905029296875,143.6044158935547,144.93405151367188,128.2567901611328,191.97000122070312,767.1585693359375,180.80699157714844,521.1034545898438,102.18071746826172,282.50958251953125,471.43914794921875,158.11074829101562,735.7000732421875,364.9790954589844,159.33290100097656,173.4510040283203,57.95499801635742,583.5599975585938,291.5058898925781,33.262245178222656,111.02605438232422,127.0192642211914,59.836669921875,151.419189453125,176.52000427246094,165.73670959472656,443.5080871582031,47.68793487548828,53.146121978759766,372.7064208984375,553.4400024414062,563.5963745117188,292.45391845703125,88.15776824951172,117.6884994506836,770.969970703125,121.76624298095703,182.30007934570312,161.4674835205078,152.7089080810547,320.24420166015625,389.7699890136719,38.76267623901367,656.8771362304688,107.24522399902344
2024-02-26 00:00:00-05:00,180.70545959472656,79.07503509521484,406.0743408203125,174.72999572753906,480.803466796875,137.23019409179688,138.41009521484375,129.51922607421875,199.39999389648438,769.53125,180.18788146972656,519.2057495117188,102.58416748046875,283.0574645996094,472.5245666503906,157.31541442871094,743.09765625,364.6258544921875,158.29916381835938,174.15225219726562,59.024566650390625,587.6500244140625,299.0623779296875,32.9582633972168,110.05414581298828,126.42071533203125,59.35758590698242,151.2135772705078,176.00999450683594,164.42724609375,440.91180419921875,47.23896789550781,53.41254806518555,372.86444091796875,560.47998046875,562.3687744140625,291.83514404296875,87.06012725830078,116.92991638183594,779.6599731445312,122.9098129272461,180.73934936523438,162.0692138671875,154.7987823486328,321.72735595703125,388.2699890136719,37.83794021606445,660.8892822265625,107.18550109863281
2024-02-27 00:00:00-05:00,182.17176818847656,78.68411254882812,406.0145263671875,173.5399932861328,486.1031494140625,138.53697204589844,139.7567901611328,128.24295043945312,199.72999572753906,762.6326904296875,180.27633666992188,507.4442443847656,102.36768341064453,282.0812683105469,472.7635498046875,156.412109375,742.4596557617188,368.51153564453125,158.48622131347656,174.3275604248047,59.01466751098633,601.6699829101562,298.1763000488281,33.615264892578125,110.46076202392578,126.6071548461914,58.995826721191406,148.97157287597656,178.0,164.3295135498047,440.7730712890625,47.151126861572266,54.083534240722656,373.2891845703125,552.489990234375,565.053466796875,288.534912109375,86.82905578613281,117.62938690185547,767.1400146484375,122.29039001464844,181.46571350097656,162.7005157470703,156.0507354736328,323.9521179199219,386.4599914550781,38.06674575805664,666.3847045898438,108.91751098632812
2024-02-28 00:00:00-05:00,180.9647979736328,77.6463394165039,406.253662109375,173.16000366210938,483.07904052734375,136.0431365966797,137.09332275390625,127.5692138671875,202.0399932861328,755.2954711914062,181.19024658203125,492.48046875,102.6530532836914,284.53179931640625,476.84637451171875,157.14852905273438,745.6998291015625,370.5230407714844,159.0474090576172,173.3633575439453,59.044376373291016,596.47998046875,298.445068359375,33.64468765258789,110.75828552246094,125.78292846679688,59.05449295043945,149.14781188964844,176.5399932861328,163.22525024414062,447.11517333984375,46.90712356567383,53.994728088378906,373.40771484375,551.8200073242188,570.9019165039062,289.9394836425781,87.06012725830078,118.2697525024414,759.7899780273438,123.576904296875,181.88780212402344,160.82630920410156,154.41592407226562,325.86041259765625,386.5899963378906,38.22881317138672,656.22998046875,110.29117584228516
2024-02-29 00:00:00-05:00,180.29647827148438,79.09502410888672,412.15240478515625,176.75999450683594,489.17718505859375,138.1179962158203,139.43756103515625,128.6644287109375,201.8800048828125,751.34765625,182.8411865234375,487.85491943359375,102.849853515625,281.55328369140625,472.7735290527344,156.05865478515625,741.64208984375,373.4667053222656,158.88003540039062,171.4641571044922,58.04412841796875,602.9199829101562,307.4551086425781,34.08906555175781,110.75828552246094,124.76245880126953,58.68295669555664,148.82470703125,192.52999877929688,162.8067626953125,444.7566833496094,47.20968246459961,54.85319519042969,370.1974792480469,560.280029296875,569.0556030273438,288.714599609375,86.61721801757812,116.88065338134766,771.3400268554688,124.59341430664062,181.62277221679688,165.05807495117188,156.3380584716797,330.2110290527344,385.6000061035156,38.15254592895508,659.9434814453125,111.06759643554688
2024-03-01 00:00:00-05:00,179.20921325683594,82.26134490966797,414.00567626953125,178.22000122070312,501.3235168457031,136.80125427246094,137.7417449951172,138.42738342285156,202.63999938964844,779.6996459960938,182.08448791503906,483.8323059082031,104.14875793457031,282.0712890625,474.6357116699219,155.97027587890625,747.1753540039062,377.2347106933594,159.6085662841797,174.24966430664062,58.19267654418945,619.3400268554688,315.4794616699219,33.92118835449219,112.84095764160156,124.57601928710938,58.20387268066406,149.6079559326172,202.63999938964844,162.06825256347656,445.1431579589844,47.23896789550781,54.33021926879883,376.3315124511719,570.9299926757812,575.1934204101562,287.18353271484375,86.49205780029297,116.86095428466797,773.6300048828125,125.99110412597656,184.73439025878906,168.72756958007812,161.58929443359375,332.9202880859375,397.8999938964844,38.32414627075195,663.5573120117188,111.4358901977539
2024-03-04 00:00:00-05:00,174.66065979003906,85.21870422363281,413.42779541015625,177.5800018310547,497.22149658203125,133.0206298828125,133.87123107910156,138.7330780029297,188.13999938964844,789.8282470703125,183.450439453125,476.261474609375,102.69241333007812,279.4513854980469,466.52972412109375,156.66738891601562,756.8858642578125,373.23126220703125,157.3638916015625,172.4381103515625,58.72746658325195,615.8300170898438,313.2493896484375,34.711204528808594,113.11863708496094,121.72066497802734,58.477638244628906,145.7602996826172,205.36000061035156,162.8363037109375,451.4753112792969,47.951454162597656,55.07027816772461,379.0182800292969,567.9400024414062,580.492919921875,287.39093017578125,86.95421600341797,118.25990295410156,776.0900268554688,127.86528778076172,189.50489807128906,170.09869384765625,165.02735900878906,334.848388671875,400.5899963378906,38.429012298583984,665.4388427734375,113.16790771484375
2024-03-05 00:00:00-05:00,169.69314575195312,85.9495849609375,401.2018737792969,174.1199951171875,489.2669982910156,132.34230041503906,133.4522705078125,132.84542846679688,180.74000549316406,775.1837768554688,185.28810119628906,467.6429748535156,103.95195770263672,278.30584716796875,465.56378173828125,156.4317626953125,757.653564453125,371.3473205566406,157.49188232421875,174.49314880371094,59.460323333740234,598.5,297.4295959472656,34.94820785522461,110.02439880371094,120.52357482910156,58.194091796875,146.45541381835938,205.1300048828125,159.55731201171875,456.7867736816406,47.77577209472656,55.84980773925781,372.27178955078125,544.8400268554688,583.4570922851562,288.971435546875,87.20455932617188,116.72303009033203,740.1500244140625,125.36372375488281,188.41534423828125,168.32313537597656,159.96437072753906,329.78582763671875,387.32000732421875,38.46714401245117,636.8864135742188,112.35166931152344
2024-03-06 00:00:00-05:00,168.69566345214844,88.68512725830078,400.6438903808594,173.50999450683594,495.1255798339844,131.07542419433594,132.23524475097656,133.56271362304688,176.5399932861328,777.3569946289062,186.2511444091797,467.0993957519531,105.06389617919922,279.3517761230469,469.6267395019531,156.67721557617188,770.9034423828125,372.5713195800781,156.8716278076172,176.34364318847656,59.985206604003906,597.6900024414062,302.4273986816406,34.97782897949219,111.3434066772461,121.42630004882812,58.223426818847656,145.22183227539062,210.6300048828125,160.50262451171875,459.41278076171875,47.99049377441406,56.35304641723633,376.1734924316406,543.0900268554688,590.33349609375,289.35662841796875,87.70523071289062,117.57027435302734,741.0599975585938,126.66612243652344,192.54782104492188,169.5364227294922,166.34512329101562,331.8622741699219,388.1600036621094,38.06674575805664,647.3895263671875,109.5545654296875
2024-03-07 00:00:00-05:00,168.57595825195312,92.65345764160156,407.6686096191406,176.82000732421875,511.1943054199219,134.04808044433594,134.90869140625,139.20301818847656,178.64999389648438,777.7457275390625,184.619873046875,473.2074279785156,105.6543197631836,277.1901550292969,465.583740234375,157.7081756591797,783.2161254882812,371.6927795410156,156.40890502929688,175.86642456054688,59.77722930908203,608.510009765625,301.0834045410156,35.185211181640625,113.59468078613281,121.66178894042969,58.11587142944336,146.2400360107422,211.3800048828125,160.61093139648438,461.07757568359375,47.72697448730469,56.2445068359375,382.1791687011719,556.0399780273438,596.4813232421875,287.558837890625,88.10963439941406,119.12683868408203,768.0800170898438,132.2251434326172,192.9208221435547,172.89027404785156,174.1030731201172,336.4007263183594,392.67999267578125,37.68540954589844,646.4536743164062,109.67401885986328
2024-03-08 00:00:00-05:00,170.30162048339844,87.5133285522461,404.7590637207031,175.35000610351562,504.9664306640625,135.07553100585938,135.95611572265625,129.47865295410156,175.33999633789062,759.781494140625,184.96380615234375,472.8799743652344,106.6481704711914,278.9632873535156,467.2965393066406,157.44308471679688,723.3674926757812,368.5340576171875,157.04884338378906,174.19122314453125,59.539546966552734,604.8200073242188,303.9307556152344,35.15558624267578,111.49217987060547,121.18099212646484,58.194091796875,146.73934936523438,207.38999938964844,160.55184936523438,458.36236572265625,48.31257629394531,56.313575744628906,373.5460205078125,551.6900024414062,596.431396484375,288.9812927246094,89.23614501953125,119.166259765625,757.6799926757812,133.3845977783203,192.34169006347656,169.96058654785156,169.00047302246094,335.38232421875,391.8500061035156,37.66633987426758,648.8330688476562,109.8133773803711
2024-03-11 00:00:00-04:00,172.31655883789062,85.7596206665039,403.0651550292969,171.9600067138672,482.6498718261719,137.3299560546875,138.59962463378906,127.93527221679688,177.77000427246094,732.0974731445312,185.0325927734375,485.3625793457031,107.27794647216797,279.48126220703125,467.19696044921875,158.62132263183594,711.9222412109375,366.7276611328125,158.73236083984375,174.95089721679688,60.074337005615234,600.9299926757812,304.6475830078125,35.44196319580078,113.18805694580078,120.4646987915039,58.89805603027344,148.81492614746094,198.38999938964844,162.2061004638672,465.2296447753906,49.01530838012695,56.33331298828125,368.6565246582031,560.4199829101562,598.2478637695312,291.2236022949219,90.9018783569336,118.40767669677734,756.739990234375,132.27279663085938,188.19940185546875,171.82493591308594,169.54541015625,331.2096862792969,378.8999938964844,38.25741195678711,647.976806640625,111.79423522949219
2024-03-12 00:00:00-04:00,172.7953338623047,91.89759063720703,413.7864685058594,175.38999938964844,498.77850341796875,138.15789794921875,139.2779541015625,127.81261444091797,177.5399932861328,752.61376953125,186.5557861328125,485.56103515625,106.5891342163086,282.828369140625,470.8914489746094,158.99441528320312,734.6533203125,369.708740234375,160.21897888183594,176.20729064941406,60.81709671020508,611.0800170898438,305.2648010253906,35.51108932495117,126.48738861083984,120.35676574707031,59.15226364135742,148.7072296142578,202.75999450683594,162.01901245117188,467.20159912109375,48.86890411376953,56.84642028808594,375.8277893066406,579.1400146484375,596.0721435546875,290.7198181152344,91.15220642089844,118.96922302246094,789.5599975585938,132.98753356933594,194.1379852294922,172.42665100097656,171.48736572265625,333.4542236328125,389.3999938964844,38.25741195678711,659.694580078125,111.94355010986328
2024-03-13 00:00:00-04:00,170.70062255859375,90.87276458740234,413.6071472167969,176.55999755859375,494.6065979003906,139.44471740722656,140.42515563964844,124.44780731201172,169.47999572753906,755.4948120117188,188.06915283203125,484.2214660644531,107.77980041503906,284.043701171875,473.61993408203125,159.35772705078125,731.9813842773438,374.1012878417969,158.6043701171875,175.17491149902344,60.688350677490234,609.4500122070312,303.7296447753906,35.62959671020508,124.48406219482422,119.86615753173828,59.758453369140625,150.66531372070312,194.7899932861328,162.7673797607422,471.9822082519531,48.9079475402832,57.05363464355469,374.08929443359375,573.5499877929688,592.1499633789062,279.40948486328125,91.7780532836914,118.37812042236328,776.8800048828125,135.1317138671875,193.077880859375,170.33541870117188,167.69261169433594,337.6861267089844,382.989990234375,38.38134002685547,652.1582641601562,111.98336791992188
2024-03-14 00:00:00-04:00,172.56593322753906,87.92925262451172,423.69073486328125,178.75,490.8738708496094,142.7465362548828,143.98638916015625,124.88312530517578,162.5,758.3758544921875,184.7181396484375,485.2137451171875,109.68880462646484,285.30877685546875,477.4737854003906,158.5722198486328,729.7381591796875,370.42926025390625,156.74365234375,176.47999572753906,60.63667297363281,613.010009765625,302.3738708496094,35.24446105957031,124.49398040771484,118.99720001220703,59.625404357910156,152.43740844726562,187.05999755859375,162.25534057617188,471.0379943847656,48.59562683105469,56.60960006713867,373.58551025390625,570.4500122070312,584.1404418945312,278.2933044433594,90.45895385742188,117.08753967285156,779.489990234375,132.42367553710938,189.8680877685547,168.8163299560547,166.8999786376953,338.0816955566406,384.30999755859375,37.914207458496094,647.1505126953125,111.5453872680664
2024-03-15 00:00:00-04:00,172.18687438964844,87.822265625,414.9223937988281,174.4199981689453,483.1589050292969,140.83126831054688,141.8217010498047,122.234619140625,163.57000732421875,751.836181640625,187.0078125,487.0196533203125,109.49198913574219,281.9517517089844,473.8389892578125,158.4544219970703,723.4373168945312,368.4156188964844,155.72959899902344,173.24647521972656,60.29881286621094,605.8800048828125,293.4118957519531,34.96795654296875,124.50389862060547,119.99451446533203,59.01436996459961,152.29054260253906,191.05999755859375,162.13719177246094,465.3629455566406,47.756256103515625,56.747745513916016,370.0196838378906,492.4599914550781,583.3814697265625,275.7348937988281,90.7670669555664,113.7773666381836,743.9099731445312,134.12313842773438,187.5515594482422,170.17759704589844,165.66146850585938,343.0749816894531,396.2799987792969,37.647274017333984,622.7395629882812,111.4358901977539
2024-03-18 00:00:00-04:00,173.28411865234375,88.44017028808594,415.81915283203125,174.47999572753906,496.0138854980469,147.31521606445312,148.1162567138672,122.40676879882812,173.8000030517578,760.2998657226562,189.32699584960938,483.2788391113281,110.50553894042969,283.9540100097656,476.8862609863281,158.28749084472656,729.3294067382812,367.1126403808594,154.33160400390625,173.84059143066406,60.477684020996094,618.3900146484375,299.5726623535156,35.56046676635742,126.74524688720703,119.91551971435547,59.26075744628906,152.15347290039062,190.64999389648438,168.6360626220703,463.25592041015625,48.088096618652344,57.00429916381836,368.11328125,513.8599853515625,579.286865234375,275.18170166015625,91.78768920898438,110.7726058959961,755.7999877929688,134.9331817626953,188.16012573242188,166.91253662109375,165.38404846191406,347.9496154785156,392.6199951171875,38.06674575805664,627.5879516601562,113.32716369628906
2024-03-19 00:00:00-04:00,175.63821411132812,89.38301849365234,419.8944396972656,175.89999389648438,495.2752990722656,146.6668243408203,147.55763244628906,122.48295593261719,171.32000732421875,770.3886108398438,190.43743896484375,489.50030517578125,111.28290557861328,286.24517822265625,481.974853515625,158.896240234375,729.9574584960938,374.5158996582031,153.79013061523438,174.98011779785156,60.48761749267578,620.739990234375,300.5097351074219,35.58021545410156,128.12376403808594,120.66597747802734,59.35930633544922,153.33811950683594,181.4199981689453,169.16778564453125,463.87213134765625,47.961212158203125,56.254371643066406,373.4571228027344,521.1900024414062,581.9533081054688,279.41937255859375,91.45069122314453,111.48192596435547,756.9400024414062,137.7523956298828,189.77975463867188,164.49578857421875,162.58999633789062,349.9271545410156,390.5299987792969,38.10487747192383,631.7294311523438,113.98413848876953
2024-03-20 00:00:00-04:00,178.22169494628906,90.35684967041016,423.7007141113281,178.14999389648438,504.5372314453125,148.3726043701172,149.3133087158203,126.77912902832031,175.66000366210938,770.4683227539062,192.93350219726562,490.40325927734375,111.18450927734375,288.16778564453125,485.9979553222656,159.0533447265625,738.4816284179688,379.451416015625,153.3470916748047,171.67843627929688,60.865230560302734,627.6900024414062,305.125244140625,36.291229248046875,128.17335510253906,122.2952651977539,59.87179183959961,151.31150817871094,179.72999572753906,169.22686767578125,463.9317626953125,48.36138153076172,56.540531158447266,375.78826904296875,519.1400146484375,579.286865234375,280.9801025390625,91.41163635253906,109.8465347290039,767.5599975585938,138.12564086914062,190.3883514404297,167.6720733642578,166.1271514892578,352.4485778808594,390.3699951171875,38.24787521362305,636.8067626953125,115.92517852783203
2024-03-21 00:00:00-04:00,170.94000244140625,91.41967010498047,427.8258056640625,178.14999389648438,506.7729187011719,147.2354278564453,148.37562561035156,133.9328155517578,172.82000732421875,767.8764038085938,195.61627197265625,487.8829040527344,111.676513671875,289.2535705566406,486.595458984375,158.9257049560547,740.3161010742188,390.10223388671875,153.33724975585938,172.8763885498047,61.0639762878418,622.7100219726562,307.4280700683594,37.04174041748047,127.94525909423828,122.06815338134766,59.59584045410156,151.61500549316406,178.67999267578125,169.8078155517578,463.44476318359375,48.68346405029297,57.08323669433594,340.8112487792969,511.25,583.3615112304688,280.0713195800781,90.00590515136719,109.85639190673828,773.1799926757812,140.27777099609375,188.3662567138672,170.24664306640625,169.27789306640625,360.4674987792969,391.9599914550781,38.648277282714844,648.39501953125,116.16407775878906
2024-03-22 00:00:00-04:00,171.84771728515625,94.273193359375,427.19805908203125,178.8699951171875,508.58935546875,150.39759826660156,151.398193359375,134.47630310058594,170.8300018310547,768.2252807617188,193.21847534179688,486.2754821777344,111.676513671875,282.1709289550781,479.6546325683594,158.72933959960938,732.5795288085938,385.24566650390625,152.82530212402344,173.80162048339844,60.48761749267578,628.010009765625,306.80999755859375,36.58748245239258,126.73532104492188,122.2952651977539,59.61555099487305,151.419189453125,179.64999389648438,169.38441467285156,465.3728942871094,48.58586120605469,56.37278366088867,333.373291015625,499.5199890136719,582.3228759765625,279.18231201171875,88.71731567382812,108.93032836914062,774.1500244140625,139.09449768066406,187.32577514648438,170.1381378173828,168.53480529785156,354.08990478515625,394.07000732421875,38.486209869384766,640.8786010742188,115.337890625
2024-03-25 00:00:00-04:00,170.42132568359375,94.98606872558594,421.3392028808594,179.7100067138672,502.0420837402344,149.69932556152344,150.77969360351562,134.28851318359375,172.6300048828125,770.7474975585938,191.44964599609375,482.117919921875,112.81798553466797,280.1287841796875,474.04815673828125,157.28598022460938,728.7511596679688,378.56298828125,152.81546020507812,173.87954711914062,60.18950271606445,627.4600219726562,305.1053161621094,36.39985656738281,125.03944396972656,123.7369384765625,59.526851654052734,153.19126892089844,178.6300048828125,169.95553588867188,464.0411071777344,48.48826599121094,55.978084564208984,329.7383117675781,507.2300109863281,572.805419921875,275.2212219238281,88.98089599609375,108.3786392211914,774.6400146484375,137.77622985839844,185.3135223388672,168.5302734375,165.97854614257812,351.9541931152344,391.7099914550781,38.9628791809082,636.249267578125,118.8118667602539
2024-03-26 00:00:00-04:00,169.2841796875,92.54547882080078,420.133544921875,178.3000030517578,494.9259948730469,150.29783630371094,151.32835388183594,132.2924346923828,177.6699981689453,772.5020751953125,192.34388732910156,488.4981384277344,111.97172546386719,279.5211486816406,474.8049621582031,157.63946533203125,728.7710571289062,375.0291748046875,153.35694885253906,174.52235412597656,60.12987518310547,629.239990234375,304.87603759765625,36.62698745727539,125.42622375488281,123.94429779052734,59.66482925415039,152.0164031982422,177.8699951171875,170.0835418701172,464.6871032714844,48.36138153076172,55.928749084472656,332.2768859863281,507.6000061035156,568.0716552734375,275.2212219238281,88.22921752929688,109.8465347290039,778.5700073242188,137.8238525390625,185.02886962890625,165.63018798828125,165.53268432617188,352.3892517089844,397.6300048828125,38.943809509277344,637.2049560546875,119.3792495727539
2024-03-27 00:00:00-04:00,172.87513732910156,90.23486328125,419.9143371582031,179.8300018310547,492.8999328613281,150.49732971191406,151.56777954101562,131.024658203125,179.8300018310547,775.7718505859375,196.06832885742188,489.281982421875,113.13287353515625,277.94720458984375,475.9501647949219,159.66209411621094,729.8677978515625,380.9123229980469,155.5130157470703,175.65216064453125,60.33856201171875,613.530029296875,300.4399108886719,37.3380012512207,124.23612213134766,130.09609985351562,60.14773941040039,153.0737762451172,179.58999633789062,170.91067504882812,463.3752136230469,48.57609939575195,56.84642028808594,336.771240234375,504.3999938964844,578.6077270507812,278.5797424316406,90.03519439697266,111.79718017578125,759.0,143.04139709472656,187.28652954101562,170.52284240722656,167.57371520996094,360.5565185546875,400.1000061035156,39.60161590576172,645.8563842773438,120.42442321777344
